case,cores,status,seconds,single,makespan,speedup,added_copy_bytes,used_cores,official_evaluations,selected,plan,error
case_048,4,ok,47.88975715637207,222220,99368,2.236333628532324,770578,4,165,v8_level_strong_256_10|fine_time+ls_move_u837->c3+ls_move_u725->c3+ls_move_u805->c2+ls_move_u871->c2+ls_move_u627->c0+ls_move_u702->c3+ls_move_u655->c3+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_join_source_r2+pair_shift_pair_r0+pair_shift_pair_r1+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_048_4core.json,
case_048,5,ok,35.78674602508545,222220,97489,2.2794366543917777,697400,5,134,v8_level_aggressive_160_20|fine_time+ls_move_u816->c4+ls_move_u808->c2+ls_move_u816->c1+ls_move_u808->c1+ls_move_u612->c2+ls_move_u709->c2+ls_move_u612->c4+ls_move_u218->c2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_048_5core.json,
case_049,2,ok,122.28273177146912,196276,89325,2.1973243772739997,341198,2,160,v8_level_aggressive_160_20|fine_time+ls_move_u1147->c0+ls_move_u1112->c0+ls_move_u1157->c0+ls_move_u1148->c0+ls_move_u1149->c0+ls_move_u1159->c0+ls_move_u1147->c1+ls_move_u1159->c1+ls_move_u1111->c0+ls_move_u1158->c0+ls_move_u1113->c0+ls_move_u1114->c0+ls_move_u1115->c0+focused_unblock_pipe_retime_r0+focused_unblock_pipe_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_retime_r2+pair_shift_pair_r3+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_049_2core.json,
case_049,3,ok,157.05910778045654,196276,64547,3.0408229662106683,457148,3,217,v8_level_aggressive_160_20|fine_time+ls_move_u1135->c2+ls_move_u1136->c2+ls_move_u1137->c1+ls_move_u1134->c1+ls_move_u1115->c1+ls_move_u1102->c1+ls_move_u1168->c1+ls_move_u1101->c1+ls_move_u1114->c1+ls_move_u1100->c1+ls_move_u1113->c1+ls_move_u1133->c1+ls_move_u1135->c1+ls_move_u1112->c1+ls_move_u1167->c1+focused_join_target_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+focused_wide_unblock_pipe_retime_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+order_7969_-1_r0+order_7971_-1_r1+order_8039_-1_r2+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_049_3core.json,
case_049,4,ok,167.4750075340271,196276,50621,3.8773631496809626,1043550,4,215,v8_level_aggressive_96_30|fine_time+ls_resort+ls_move_u907->c3+ls_move_u899->c3+ls_move_u893->c3+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_swap_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_retime_r2+focused_wide_unblock_pipe_retime_r0+focused_wide_unblock_pipe_retime_r1+order_fine_r0+order_9019_-1_r1+order_7903_-1_r2+focused_wide_unblock_pipe_retime_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_049_4core.json,
case_049,5,ok,128.7792739868164,196276,44880,4.373351158645276,865636,5,178,v8_level_aggressive_160_20|fine_time+ls_move_u1092->c4+ls_move_u1127->c3+ls_move_u1140->c1+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+order_7937_-1_r0+order_8117_-1_r1+order_8201_-1_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_049_5core.json,
case_050,2,ok,137.61237144470215,149690,69513,2.1534101534964685,639770,2,162,v8_level_aggressive_96_30|fine_time+ls_move_u1326->c1+ls_move_u1615->c1+ls_move_u1534->c1+ls_move_u1717->c1+ls_move_u1707->c1+focused_unblock_pipe_retime_r0+focused_swap_pipe_retime_r1+focused_swap_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_retime_r2+pair_shift_pair_r3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_050_2core.json,
case_050,3,ok,146.87782835960388,149690,48725,3.0721395587480758,685344,3,176,v8_level_aggressive_96_30|fine_time+ls_move_u1623->c1+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_050_3core.json,
case_050,4,ok,154.14000296592712,149690,39980,3.7441220610305153,683494,4,193,v8_level_aggressive_160_20|fine_time+ls_move_u1320->c1+ls_move_u1717->c1+ls_move_u1718->c1+focused_swap_pipe_retime_r0+focused_unblock_pipe_r1+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_retime_r2+focused_wide_swap_pipe_retime_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_050_4core.json,
case_050,5,ok,172.5551688671112,149690,34774,4.304652901593144,982388,5,193,v8_level_aggressive_96_30|fine_time+ls_resort+ls_move_u1675->c1+ls_move_u1793->c4+ls_move_u1811->c4+focused_swap_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_retime_r2+focused_wide_unblock_pipe_retime_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_retime_r2+focused_wide_unblock_pipe_retime_r3+focused_wide_unblock_pipe_retime_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_050_5core.json,
case_051,2,ok,29.054388284683228,607628,318801,1.905978964934238,394176,2,142,v8_level_strong_1024_8+ls_move_u451->c0+ls_move_u446->c0+ls_move_u432->c1+ls_move_u427->c1+ls_move_u413->c0+ls_move_u408->c0+ls_move_u394->c1+ls_move_u389->c1+ls_move_u375->c0+ls_move_u370->c0+ls_move_u356->c1+ls_move_u351->c1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_051_2core.json,
case_051,3,ok,24.88403820991516,607628,228510,2.659087129666098,263204,3,122,v8_level_strong_256_10,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_051_3core.json,
case_051,4,ok,30.72908067703247,607628,182982,3.3206982107529703,689532,4,145,v8_level_strong_256_10|coarse_time+ls_move_u495->c0+ls_move_u474->c2+ls_move_u453->c1+ls_move_u432->c0+ls_move_u411->c2+ls_move_u390->c1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_051_4core.json,
case_051,5,ok,26.685227394104004,607628,169473,3.5853970839012703,460092,5,128,v8_level_none_80_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_051_5core.json,
case_052,2,ok,29.776405334472656,180301,78048,2.310129663796638,136924,2,204,v8_micro64_b40|fine_win64+ls_move_u571->c0+ls_move_u783->c0+ls_move_u791->c0+ls_move_u636->c0+ls_move_u891->c1+focused_join_source_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_r1+pair_shift_pair_r2+pair_shift_pair_r3+focused_wide_unblock_pipe_r0+focused_wide_swap_pipe_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_052_2core.json,
case_052,3,ok,26.631078243255615,180301,50352,3.5808110899269145,221268,3,168,v8_level_aggressive_96_30|fine_win64+ls_move_u875->c2+ls_move_u859->c2+ls_move_u747->c2+ls_move_u843->c1+ls_move_u740->c1+ls_move_u741->c1+ls_move_u742->c1+ls_move_u596->c1+ls_move_u438->c1+ls_move_u402->c1+ls_move_u383->c1+ls_move_u332->c1+ls_move_u327->c1+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_retime_r2+pair_shift_pair_retime_r3+pair_shift_pair_retime_r4+focused_wide_unblock_pipe_retime_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_swap_pipe_retime_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_swap_pipe_retime_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r7+focused_wide_unblock_pipe_retime_r0+focused_wide_swap_pipe_retime_r1+focused_wide_unblock_pipe_retime_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_retime_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_052_3core.json,
case_052,4,ok,29.50942039489746,180301,38567,4.675007130448311,298952,4,187,v8_wcc_active4|fine_win16+ls_move_u658->c2+ls_move_u908->c1+ls_move_u657->c2+ls_move_u656->c2+ls_move_u655->c2+ls_move_u667->c1+ls_move_u905->c1+ls_move_u909->c1+ls_move_u654->c2+ls_move_u910->c1+ls_move_u911->c1+ls_move_u801->c1+ls_move_u782->c1+focused_unblock_pipe_retime_r0+focused_swap_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_retime_r2+pair_shift_pair_r3+pair_shift_pair_retime_r4+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_retime_r4+focused_wide_swap_pipe_retime_r5+focused_wide_unblock_pipe_retime_r6+focused_wide_swap_pipe_retime_r7+focused_wide_unblock_pipe_retime_r0+focused_wide_swap_pipe_retime_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_swap_pipe_retime_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_052_4core.json,
case_052,5,ok,28.76942205429077,180301,31514,5.721298470521038,350488,5,180,v8_level_aggressive_160_20|fine_win64+ls_move_u891->c4+ls_move_u843->c4+ls_move_u526->c4+ls_move_u527->c4+ls_move_u528->c3+ls_move_u438->c4+ls_move_u312->c4+ls_move_u301->c4+ls_move_u250->c4+ls_move_u332->c3+ls_move_u327->c3+ls_move_u322->c3+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+pair_shift_pair_retime_r2+pair_shift_pair_r3+pair_shift_pair_r4+focused_wide_swap_pipe_retime_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_retime_r3+focused_wide_unblock_pipe_retime_r4+focused_wide_swap_pipe_retime_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r7+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_retime_r5+focused_wide_swap_pipe_retime_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_052_5core.json,
case_053,2,ok,280.68649530410767,1472686,642025,2.293814103812157,4522510,2,70,v8_level_strong_1024_8|fine_time+focused_swap_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+pair_shift_pair_retime_r1+focused_wide_swap_pipe_retime_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_retime_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_053_2core.json,
case_053,3,ok,303.00447940826416,1472686,457855,3.2164899367703748,7164408,3,80,v8_level_strong_128_12|fine_time+ls_resort+ls_move_u10074->c2+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+focused_wide_swap_pipe_retime_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_053_3core.json,
case_053,4,ok,323.8565375804901,1472686,381682,3.858410928469249,9218514,4,81,v8_level_strong_1024_8|fine_time,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_053_4core.json,
case_053,5,ok,368.2847943305969,1472686,360479,4.085358647799178,10787658,5,91,v8_level_strong_256_10|fine_time+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_053_5core.json,
case_054,2,ok,451.0892565250397,815051,398731,2.044112446737274,3170242,2,73,v8_level_aggressive_96_30|fine_time+ls_resort+ls_move_u3751->c0+ls_move_u4461->c0+focused_swap_pipe_retime_r0+focused_swap_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_054_2core.json,
case_054,3,ok,437.9260022640228,815051,280297,2.907812070767793,4035608,3,77,v8_level_aggressive_96_30|fine_time+ls_move_u3692->c2+ls_move_u4319->c0+focused_swap_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_swap_pipe_retime_r2+pair_shift_pair_r0+pair_shift_pair_retime_r1+focused_wide_unblock_pipe_retime_r0+focused_wide_unblock_pipe_retime_r1+focused_wide_unblock_pipe_retime_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_054_3core.json,
case_054,4,ok,457.12814569473267,815051,229708,3.548204677242412,4999050,4,83,v8_level_aggressive_96_30|fine_time+ls_move_u3760->c1+focused_swap_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_054_4core.json,
case_054,5,ok,462.3349714279175,815051,196133,4.155603595519367,5764844,5,82,v8_level_aggressive_96_30|fine_time+ls_move_u3775->c4+focused_wide_swap_pipe_retime_r0+order_fine_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_054_5core.json,
case_055,2,ok,49.17426419258118,118835,46326,2.5651901739843717,1090932,2,212,slack_t0.5_c1.0_a2|fine_time+focused_swap_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_retime_r2+pair_shift_pair_retime_r3+pair_shift_pair_r4+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_retime_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_swap_pipe_r6+focused_wide_unblock_pipe_r7+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_retime_r6+focused_wide_unblock_pipe_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_055_2core.json,
case_055,3,ok,16.233325719833374,118835,36407,3.264070096410031,161288,3,106,v8_level_aggressive_96_30+focused_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_055_3core.json,
case_055,4,ok,15.980676174163818,118835,28645,4.148542503054634,210440,4,101,v8_level_aggressive_96_30,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_055_4core.json,
case_055,5,ok,20.39419198036194,118835,23769,4.999579283941268,245260,5,128,v8_level_aggressive_96_30+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_055_5core.json,
case_056,2,ok,208.56232738494873,277285,131778,2.104182792271851,1223686,2,110,v8_micro64_b40|fine_time+ls_move_u3126->c1+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_unblock_pipe_retime_r2+pair_shift_pair_retime_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_056_2core.json,
case_056,3,ok,211.1780128479004,277285,91928,3.016327995822818,1776186,3,118,v8_level_aggressive_96_30|fine_time+ls_move_u3274->c0+ls_move_u3275->c0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_056_3core.json,
case_056,4,ok,203.3831558227539,277285,75525,3.6714333002317114,1137330,4,120,v8_level_aggressive_160_20|fine_time+ls_resort+focused_unblock_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_swap_pipe_retime_r2+pair_shift_pair_retime_r0+focused_wide_unblock_pipe_retime_r0+focused_wide_swap_pipe_retime_r1+focused_wide_unblock_pipe_retime_r2+focused_wide_swap_pipe_r3+focused_wide_unblock_pipe_retime_r4+focused_wide_unblock_pipe_retime_r5+focused_wide_unblock_pipe_retime_r6+order_fine_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_056_4core.json,
case_056,5,ok,185.6236548423767,277285,68485,4.048842812294663,1225752,5,117,v8_level_aggressive_160_20|coarse_time~win256,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_056_5core.json,
case_057,2,ok,31.32367777824402,59726,26476,2.255854358664451,496848,2,207,slack_t0.5_c1.0_a2|fine_time+ls_move_u404->c1+ls_move_u752->c1+ls_move_u554->c1+ls_move_u668->c1+ls_move_u633->c1+ls_move_u608->c1+ls_move_u618->c1+ls_move_u638->c1+ls_move_u504->c1+ls_move_u623->c1+ls_move_u643->c1+ls_move_u667->c1+ls_move_u751->c1+ls_move_u722->c1+ls_move_u648->c1+ls_move_u502->c1+ls_move_u552->c1+ls_move_u555->c1+focused_swap_pipe_retime_r0+focused_unblock_pipe_retime_r1+focused_swap_pipe_retime_r2+pair_shift_pair_retime_r0+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_057_2core.json,
case_057,3,ok,20.955161333084106,59726,18609,3.209522274168413,102620,3,195,v8_level_aggressive_96_30|fine_win16+ls_move_u757->c0+ls_move_u758->c0+ls_move_u638->c0+ls_move_u623->c0+ls_move_u668->c0+ls_move_u561->c1+ls_move_u519->c1+ls_move_u662->c0+ls_move_u561->c2+focused_swap_pipe_retime_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_057_3core.json,
case_057,4,ok,22.279140949249268,59726,15214,3.9257263047193374,146076,4,204,v8_micro64_b40|fine_win16+ls_move_u658->c0+ls_move_u668->c0+ls_move_u618->c0+ls_move_u653->c0+ls_move_u657->c0+ls_move_u617->c0+ls_move_u628->c0+ls_move_u530->c0+ls_move_u572->c0+ls_move_u561->c0+ls_move_u543->c0+ls_move_u504->c0+ls_move_u519->c3+focused_swap_pipe_r0+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_057_4core.json,
case_057,5,ok,14.440222263336182,59726,13099,4.5595847011222235,104344,5,135,v8_micro64_b40+ls_move_u23->c1+pair_shift_pair_r0+pair_shift_pair_r1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_057_5core.json,
case_058,2,ok,492.1168122291565,4539717,2216070,2.04854404418633,36761600,2,50,v8_level_strong_256_10+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+focused_wide_swap_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_058_2core.json,
case_058,3,ok,380.4879159927368,4539717,1464473,3.09989805206378,18874368,3,65,v8_active3_strong96,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_058_3core.json,
case_058,4,ok,324.05408239364624,4539717,1151817,3.9413526627927875,42668032,4,49,v8_wcc_active4+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_058_4core.json,
case_058,5,ok,379.81105613708496,4539717,944189,4.8080596151829775,40054784,5,66,v8_level_strong_256_10,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_058_5core.json,
case_059,2,ok,39.728790521621704,829473,369318,2.2459587672412393,360448,2,92,v8_wcc_active2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_059_2core.json,
case_059,3,ok,74.272132396698,829473,246737,3.3617698196865486,2392064,3,161,v8_frontier6+ls_move_u1171->c2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_059_3core.json,
case_059,4,ok,43.423168659210205,829473,185216,4.478408992743607,1081344,4,103,v8_wcc_active4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_059_4core.json,
case_059,5,ok,83.10267519950867,829473,148571,5.583007450983032,4491264,5,161,v8_frontier6,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_059_5core.json,
case_060,2,ok,157.66695261001587,888789,399051,2.2272566664411317,2529632,2,116,v8_micro64_b40|coarse_time+ls_resort+ls_resort+ls_resort+focused_swap_pipe_r0+focused_join_target_r1+focused_join_target_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+pair_shift_pair_r3+pair_shift_pair_r4+focused_wide_unblock_pipe_r0+focused_wide_unblock_pipe_r1+focused_wide_join_source_r2+focused_wide_unblock_pipe_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_join_target_r6,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_060_2core.json,
case_060,3,ok,197.6126902103424,888789,255255,3.4819650937297997,9355106,3,130,v8_frontier6|coarse_time+ls_resort+ls_resort+ls_resort+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_unblock_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_shift_pair_r2+pair_shift_pair_r3+pair_shift_pair_r4+focused_wide_join_target_r0+focused_wide_join_target_r1+focused_wide_unblock_pipe_r2+focused_wide_join_source_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_unblock_pipe_r6+focused_wide_unblock_pipe_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_060_3core.json,
case_060,4,ok,149.45784902572632,888789,196954,4.512673009941408,3602664,4,119,v8_micro64_b40|coarse_time+ls_move_u43->c3+focused_unblock_pipe_r0+focused_join_target_r1+focused_join_target_r2+pair_shift_pair_r0+pair_shift_pair_r1+focused_wide_join_source_r0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_060_4core.json,
case_060,5,ok,152.5617904663086,888789,157604,5.639380980178168,3992068,5,120,v8_level_aggressive_160_20+focused_unblock_pipe_r0+focused_unblock_pipe_r1+focused_swap_pipe_r2+pair_shift_pair_r0+pair_shift_pair_r1+pair_join_target_pair_r2+focused_wide_join_source_r0+focused_wide_unblock_pipe_r1+focused_wide_unblock_pipe_r2+focused_wide_join_source_r3+focused_wide_unblock_pipe_r4+focused_wide_unblock_pipe_r5+focused_wide_join_target_r6+focused_wide_join_target_r7,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/p2_v7_1/A题_problem2_solver_v7_1_allcase_plans/case_060_5core.json,
